userId,application,laptop,cpu,gpu,storage,ram,battery
4,Battery Life 2013 - Light Normalized,Acer Aspire R7-571-6858,Core i5-3337U,HD 4000,500GB,6GB,53Wh
4,Battery Life 2013 - Light Normalized,HP Spectre XT TouchSmart,Core i7-3517U,HD 4000,500GB,8GB,48Wh
4,Battery Life 2013 - Light Normalized,Alienware 18,Core i7-4900MQ,GTX 780M SLI,500GB,32GB,87Wh
4,Battery Life 2013 - Light Normalized,Lenovo ThinkPad A285,Ryzen 5 Pro 2500U,Vega 8,512,8GB,48Wh
4,Battery Life 2013 - Light Normalized,Dell XPS 15 (9530),Core i7-4702HQ,GT 750M 4GB GDDR5 + HD 4600,512GB,16GB,91Wh
4,Battery Life 2013 - Light Normalized,ASUS ZenBook 3 UX490UA,Core i7-8550U,HD620,512GB,16GB,46Wh
4,Battery Life 2013 - Light Normalized,Huawei MateBook X Pro,Core i7-8550U,UHD630 + MX150,512GB,16GB,57Wh
4,Battery Life 2013 - Light Normalized,Lenovo ThinkPad P70,Xeon E3-1505M,M4000M,512GB,16GB,96Wh
4,Battery Life 2013 - Light Normalized,Lenovo ThinkPad X1 Carbon (2015),Core i7-5600U,Intel HD 5500,512GB,8GB,50Wh
4,Battery Life 2013 - Light Normalized,Dell XPS 13 2-in-1 (7390),Core i7-1065G7,Iris Plus Graphics,512GB,16GB,50Wh
4,Battery Life 2013 - Light Normalized,Dell Latitude 13 7390 2-in-1,Core i7-8650U,UHD 620,512GB,16GB,60Wh
4,Battery Life 2013 - Light Normalized,Microsoft Surface Pro (2017),Core i7-7660U,Intel Iris Plus 640,512GB,16GB,45Wh
4,Battery Life 2013 - Light Normalized,Microsoft Surface Book Core i7,Core i7-6600U,HD 520 + GT 940M,512GB,16GB,70Wh
4,Battery Life 2013 - Light Normalized,Lenovo ThinkPad X1 Yoga,Core i7-6500U,HD 520,512GB,8GB,52Wh
4,Battery Life 2013 - Light Normalized,HP Envy 13,Core i7-8565U,MX250,512GB,16GB,52Wh
4,Battery Life 2013 - Light Normalized,Razer Blade Stealth UHD,Core i7-6500U,HD 520,512GB,8GB,45Wh
4,Battery Life 2013 - Light Normalized,Dell XPS 15 (9560),Core i7-7700HQ,HD 630 + GTX 1050,512GB,16GB,97Wh
4,Battery Life 2013 - Light Normalized,Dell XPS 15 (9550),Core i7-6700HQ,HD 530 + GTX 960M,512GB,16GB,84Wh
4,Battery Life 2013 - Light Normalized,Clevo P157SM (Mythlogic Pollux 1613),Core i7-4700MQ,GTX 780M,512GB,8GB,77Wh
4,Battery Life 2013 - Light Normalized,Clevo P157SM (Mythlogic Pollux 1613),Core i7-4900MQ,GTX 780M,512GB,8GB,77Wh
4,Battery Life 2013 - Light Normalized,Clevo P775TM1-G (Eurocom Sky X7C),Core i9-9900K,RTX 2080,512GB,64GB,80Wh
4,Battery Life 2013 - Light Normalized,MSI GT75 Titan,Core i9-8950HK,GTX 1080,512GB,32GB,90Wh
4,Battery Life 2013 - Light Normalized,MSI GT72 Dominator Pro,Core i7-4710HQ,GTX 980M 8GB GDDR5,512GB,32GB,87Wh
4,Battery Life 2013 - Light Normalized,CyberPower Fangbook,Core i7-3630QM,GTX 675MX,60GB,16GB,87Wh
4,Battery Life 2013 - Light Normalized,Microsoft Surface 3,Atom x7-Z8700,Intel HD Graphics,64GB,2GB,28Wh
4,Battery Life 2013 - Light Normalized,Chuwi LapBook 12.3,Intel Celeron N3450,Intel HD 500,64GB,6GB,37Wh
4,Battery Life 2013 - Light Normalized,Chuwi LapBook 14.1,Intel Celeron N3450,Intel HD 500,64GB,4GB,45Wh
4,Battery Life 2013 - Light Normalized,Microsoft Surface Pro 3 (Core i3),Core i3-4020Y,HD4200,64GB,4GB,42Wh
4,Battery Life 2013 - Light Normalized,MSI GX60 (Richland),A10-5750M,HD 7970M Enduro,750GB,8GB,86Wh
4,Battery Life 2013 - Light Normalized,Dell Venue 11 Pro 7000,Intel Core M-5Y71 1.2 GHz,HD5300,128,8GB,38Wh
4,Battery Life 2013 - Light Normalized,Microsoft Surface Go LTE,Pentium Gold 4415Y,HD 615,128GB,8GB,27Wh
4,Battery Life 2013 - Light Normalized,Clevo W550EU (Mythlogic),Core i5-3340M,HD 4000,256GB,8GB,62Wh
4,Battery Life 2013 - Light Normalized,Acer Swift 3 SF314-42,Ryzen 7 4700U,Vega 7,512GB,8GB,48Wh
4,Battery Life 2013 - Light Normalized,Acer Nitro 5 2019,AMD Ryzen 5 2500U,Radeon Vega 8 + RX 560X,256GB,8GB,47Wh
5,Battery Life 2016 - Web,Microsoft Surface Book 2 15,Core i7-8650U,HD 620 + GTX 1060,1024GB,16GB,85Wh
5,Battery Life 2016 - Web,Apple iPad Pro 11-Inch,A12X,HD 4000,1TB,6GB,29Wh
5,Battery Life 2016 - Web,MSI GT83VR Titan,Core i7-7920HQ,GTX 1080 SLI,1TB,64GB,75Wh
5,Battery Life 2016 - Web,MSI GE75 Raider,Core i9-9880H,UHD 630 + RTX 2080,1TB,32GB,65Wh
5,Battery Life 2016 - Web,HP Spectre Folio,Core i7-8500Y,UHD 615,256GB,16GB,55Wh
5,Battery Life 2016 - Web,Dell XPS 13 (9300) FHD,Core i7-1065G7,HD 4000,256GB,16GB,52Wh
5,Battery Life 2016 - Web,Microsoft Surface Laptop 2,Core i7-8650U,UHD 620,256GB,8GB,47Wh
5,Battery Life 2016 - Web,Microsoft Surface Laptop 3 15 Core i7,Core i7-1065G7,Iris Plus,256GB,16GB,46Wh
5,Battery Life 2016 - Web,Lenovo Yoga C930,Core i7-8550U,UHD 620,256GB,12GB,60Wh
5,Battery Life 2016 - Web,Microsoft Surface Pro 6,Core i5-8250U,Intel UHD 620,256GB,8GB,48Wh
5,Battery Life 2016 - Web,Chuwi AeroBook,Intel Core m3-6Y30,Intel HD 515,256GB,8GB,38Wh
5,Battery Life 2016 - Web,ASUS GL502VS,Core i7-6700HQ,GTX 1070,256GB,16GB,62Wh
5,Battery Life 2016 - Web,Clevo P870DM2 (Mythlogic Phobos 8716),Core i7-6700K,GTX 1080 8GB,256GB,16GB,82Wh
5,Battery Life 2016 - Web,Acer Predator Triton 500,Core i7-8750H,RTX 2080 Max-Q,1,32GB,84Wh
5,Battery Life 2016 - Web,Microsoft Surface Book 3 15,Core i7-1065G7,Iris Plus + GTX 1660 Ti,500GB,32GB,85Wh
5,Battery Life 2016 - Web,Lenovo ThinkPad A285,Ryzen 5 Pro 2500U,Vega 8,512,8GB,48Wh
5,Battery Life 2016 - Web,Huawei MateBook X Pro,Core i7-8550U,UHD630 + MX150,512GB,16GB,57Wh
5,Battery Life 2016 - Web,ASUS ZenBook 3 UX490UA,Core i7-8550U,HD620,512GB,16GB,46Wh
5,Battery Life 2016 - Web,Dell XPS 13 2-in-1 (7390),Core i7-1065G7,Iris Plus Graphics,512GB,16GB,50Wh
5,Battery Life 2016 - Web,Microsoft Surface Laptop 4 15 Ryzen 7,Ryzen 7 4980U,Vega 8,512GB,16GB,46Wh
5,Battery Life 2016 - Web,Dell Latitude 13 7390 2-in-1,Core i7-8650U,UHD 620,512GB,16GB,60Wh
5,Battery Life 2016 - Web,MSI Prestige 14 Evo,Core i7-1185G7,Xe Graphics,512GB,16GB,52Wh
5,Battery Life 2016 - Web,Microsoft Surface Laptop 3 15 Ryzen 7,Ryzen 7 3780U,Vega 11,512GB,16GB,46Wh
5,Battery Life 2016 - Web,Microsoft Surface Pro (2017),Core i7-7660U,Intel Iris Plus 640,512GB,16GB,45Wh
5,Battery Life 2016 - Web,HP Envy 13,Core i7-8565U,MX250,512GB,16GB,52Wh
5,Battery Life 2016 - Web,Dell XPS 15 (9560),Core i7-7700HQ,HD 630 + GTX 1050,512GB,16GB,97Wh
5,Battery Life 2016 - Web,Lenovo ThinkPad X1 Yoga,Core i7-6500U,HD 520,512GB,8GB,52Wh
5,Battery Life 2016 - Web,Razer Blade 15,Core i7-10750H,RTX 3070,512GB,16GB,65Wh
5,Battery Life 2016 - Web,Clevo P775TM1-G (Eurocom Sky X7C),Core i9-9900K,RTX 2080,512GB,64GB,80Wh
5,Battery Life 2016 - Web,MSI GT75 Titan,Core i9-8950HK,GTX 1080,512GB,32GB,90Wh
5,Battery Life 2016 - Web,Chuwi LapBook 14.1,Intel Celeron N3450,Intel HD 500,64GB,4GB,45Wh
5,Battery Life 2016 - Web,Chuwi LapBook 12.3,Intel Celeron N3450,Intel HD 500,64GB,6GB,37Wh
5,Battery Life 2016 - Web,Microsoft Surface Go LTE,Pentium Gold 4415Y,HD 615,128GB,8GB,27Wh
5,Battery Life 2016 - Web,Acer Swift 3 SF314-42,Ryzen 7 4700U,Vega 7,512GB,8GB,48Wh
5,Battery Life 2016 - Web,Acer Nitro 5 2020,AMD Ryzen 5 4600H,Radeon Vega 6 + GTX 1650,256GB,8GB,51Wh
5,Battery Life 2016 - Web,Acer Nitro 5 2019,AMD Ryzen 5 2500U,Radeon Vega 8 + RX 560X,256GB,8GB,47Wh
6,Battery Life 2016 - Web - Normalized,Microsoft Surface Book 2 15,Core i7-8650U,HD 620 + GTX 1060,1024GB,16GB,85Wh
6,Battery Life 2016 - Web - Normalized,Apple iPad Pro 11-Inch,A12X,HD 4000,1TB,6GB,29Wh
6,Battery Life 2016 - Web - Normalized,MSI GT83VR Titan,Core i7-7920HQ,GTX 1080 SLI,1TB,64GB,75Wh
6,Battery Life 2016 - Web - Normalized,MSI GE75 Raider,Core i9-9880H,UHD 630 + RTX 2080,1TB,32GB,65Wh
6,Battery Life 2016 - Web - Normalized,Dell XPS 13 (9300) FHD,Core i7-1065G7,HD 4000,256GB,16GB,52Wh
6,Battery Life 2016 - Web - Normalized,HP Spectre Folio,Core i7-8500Y,UHD 615,256GB,16GB,55Wh
6,Battery Life 2016 - Web - Normalized,Microsoft Surface Laptop 2,Core i7-8650U,UHD 620,256GB,8GB,47Wh
6,Battery Life 2016 - Web - Normalized,Microsoft Surface Laptop 3 15 Core i7,Core i7-1065G7,Iris Plus,256GB,16GB,46Wh
6,Battery Life 2016 - Web - Normalized,Microsoft Surface Pro 6,Core i5-8250U,Intel UHD 620,256GB,8GB,48Wh
6,Battery Life 2016 - Web - Normalized,Lenovo Yoga C930,Core i7-8550U,UHD 620,256GB,12GB,60Wh
6,Battery Life 2016 - Web - Normalized,Chuwi AeroBook,Intel Core m3-6Y30,Intel HD 515,256GB,8GB,38Wh
6,Battery Life 2016 - Web - Normalized,ASUS GL502VS,Core i7-6700HQ,GTX 1070,256GB,16GB,62Wh
6,Battery Life 2016 - Web - Normalized,Clevo P870DM2 (Mythlogic Phobos 8716),Core i7-6700K,GTX 1080 8GB,256GB,16GB,82Wh
6,Battery Life 2016 - Web - Normalized,Acer Predator Triton 500,Core i7-8750H,RTX 2080 Max-Q,1,32GB,84Wh
6,Battery Life 2016 - Web - Normalized,Microsoft Surface Book 3 15,Core i7-1065G7,Iris Plus + GTX 1660 Ti,500GB,32GB,85Wh
6,Battery Life 2016 - Web - Normalized,Lenovo ThinkPad A285,Ryzen 5 Pro 2500U,Vega 8,512,8GB,48Wh
6,Battery Life 2016 - Web - Normalized,ASUS ZenBook 3 UX490UA,Core i7-8550U,HD620,512GB,16GB,46Wh
6,Battery Life 2016 - Web - Normalized,Huawei MateBook X Pro,Core i7-8550U,UHD630 + MX150,512GB,16GB,57Wh
6,Battery Life 2016 - Web - Normalized,Microsoft Surface Laptop 4 15 Ryzen 7,Ryzen 7 4980U,Vega 8,512GB,16GB,46Wh
6,Battery Life 2016 - Web - Normalized,Dell XPS 13 2-in-1 (7390),Core i7-1065G7,Iris Plus Graphics,512GB,16GB,50Wh
6,Battery Life 2016 - Web - Normalized,MSI Prestige 14 Evo,Core i7-1185G7,Xe Graphics,512GB,16GB,52Wh
6,Battery Life 2016 - Web - Normalized,Dell Latitude 13 7390 2-in-1,Core i7-8650U,UHD 620,512GB,16GB,60Wh
6,Battery Life 2016 - Web - Normalized,Microsoft Surface Laptop 3 15 Ryzen 7,Ryzen 7 3780U,Vega 11,512GB,16GB,46Wh
6,Battery Life 2016 - Web - Normalized,Microsoft Surface Pro (2017),Core i7-7660U,Intel Iris Plus 640,512GB,16GB,45Wh
6,Battery Life 2016 - Web - Normalized,HP Envy 13,Core i7-8565U,MX250,512GB,16GB,52Wh
6,Battery Life 2016 - Web - Normalized,Lenovo ThinkPad X1 Yoga,Core i7-6500U,HD 520,512GB,8GB,52Wh
6,Battery Life 2016 - Web - Normalized,Razer Blade 15,Core i7-10750H,RTX 3070,512GB,16GB,65Wh
6,Battery Life 2016 - Web - Normalized,Dell XPS 15 (9560),Core i7-7700HQ,HD 630 + GTX 1050,512GB,16GB,97Wh
6,Battery Life 2016 - Web - Normalized,Clevo P775TM1-G (Eurocom Sky X7C),Core i9-9900K,RTX 2080,512GB,64GB,80Wh
6,Battery Life 2016 - Web - Normalized,MSI GT75 Titan,Core i9-8950HK,GTX 1080,512GB,32GB,90Wh
6,Battery Life 2016 - Web - Normalized,Chuwi LapBook 12.3,Intel Celeron N3450,Intel HD 500,64GB,6GB,37Wh
6,Battery Life 2016 - Web - Normalized,Chuwi LapBook 14.1,Intel Celeron N3450,Intel HD 500,64GB,4GB,45Wh
6,Battery Life 2016 - Web - Normalized,Microsoft Surface Go LTE,Pentium Gold 4415Y,HD 615,128GB,8GB,27Wh
6,Battery Life 2016 - Web - Normalized,Acer Swift 3 SF314-42,Ryzen 7 4700U,Vega 7,512GB,8GB,48Wh
6,Battery Life 2016 - Web - Normalized,Acer Nitro 5 2020,AMD Ryzen 5 4600H,Radeon Vega 6 + GTX 1650,256GB,8GB,51Wh
6,Battery Life 2016 - Web - Normalized,Acer Nitro 5 2019,AMD Ryzen 5 2500U,Radeon Vega 8 + RX 560X,256GB,8GB,47Wh
7,Battery Life Movie Playback,Microsoft Surface Book 2 15,Core i7-8650U,HD 620 + GTX 1060,1024GB,16GB,85Wh
7,Battery Life Movie Playback,Apple iPad Pro 11-Inch,A12X,HD 4000,1TB,6GB,29Wh
7,Battery Life Movie Playback,MSI GT83VR Titan,Core i7-7920HQ,GTX 1080 SLI,1TB,64GB,75Wh
7,Battery Life Movie Playback,MSI GE75 Raider,Core i9-9880H,UHD 630 + RTX 2080,1TB,32GB,65Wh
7,Battery Life Movie Playback,HP Spectre Folio,Core i7-8500Y,UHD 615,256GB,16GB,55Wh
7,Battery Life Movie Playback,Lenovo Yoga C930,Core i7-8550U,UHD 620,256GB,12GB,60Wh
7,Battery Life Movie Playback,Microsoft Surface Laptop 2,Core i7-8650U,UHD 620,256GB,8GB,47Wh
7,Battery Life Movie Playback,Dell XPS 13 (9300) FHD,Core i7-1065G7,HD 4000,256GB,16GB,52Wh
7,Battery Life Movie Playback,Microsoft Surface Pro 6,Core i5-8250U,Intel UHD 620,256GB,8GB,48Wh
7,Battery Life Movie Playback,Chuwi AeroBook,Intel Core m3-6Y30,Intel HD 515,256GB,8GB,38Wh
7,Battery Life Movie Playback,Acer Predator Triton 500,Core i7-8750H,RTX 2080 Max-Q,1,32GB,84Wh
7,Battery Life Movie Playback,Microsoft Surface Book 3 15,Core i7-1065G7,Iris Plus + GTX 1660 Ti,500GB,32GB,85Wh
7,Battery Life Movie Playback,Lenovo ThinkPad A285,Ryzen 5 Pro 2500U,Vega 8,512,8GB,48Wh
7,Battery Life Movie Playback,Huawei MateBook X Pro,Core i7-8550U,UHD630 + MX150,512GB,16GB,57Wh
7,Battery Life Movie Playback,ASUS ZenBook 3 UX490UA,Core i7-8550U,HD620,512GB,16GB,46Wh
7,Battery Life Movie Playback,MSI Prestige 14 Evo,Core i7-1185G7,Xe Graphics,512GB,16GB,52Wh
7,Battery Life Movie Playback,Dell XPS 13 2-in-1 (7390),Core i7-1065G7,Iris Plus Graphics,512GB,16GB,50Wh
7,Battery Life Movie Playback,Microsoft Surface Laptop 4 15 Ryzen 7,Ryzen 7 4980U,Vega 8,512GB,16GB,46Wh
7,Battery Life Movie Playback,Dell Latitude 13 7390 2-in-1,Core i7-8650U,UHD 620,512GB,16GB,60Wh
7,Battery Life Movie Playback,Microsoft Surface Pro (2017),Core i7-7660U,Intel Iris Plus 640,512GB,16GB,45Wh
7,Battery Life Movie Playback,HP Envy 13,Core i7-8565U,MX250,512GB,16GB,52Wh
7,Battery Life Movie Playback,Dell XPS 15 (9560),Core i7-7700HQ,HD 630 + GTX 1050,512GB,16GB,97Wh
7,Battery Life Movie Playback,Razer Blade 15,Core i7-10750H,RTX 3070,512GB,16GB,65Wh
7,Battery Life Movie Playback,Clevo P775TM1-G (Eurocom Sky X7C),Core i9-9900K,RTX 2080,512GB,64GB,80Wh
7,Battery Life Movie Playback,MSI GT75 Titan,Core i9-8950HK,GTX 1080,512GB,32GB,90Wh
7,Battery Life Movie Playback,Chuwi LapBook 12.3,Intel Celeron N3450,Intel HD 500,64GB,6GB,37Wh
7,Battery Life Movie Playback,Chuwi LapBook 14.1,Intel Celeron N3450,Intel HD 500,64GB,4GB,45Wh
7,Battery Life Movie Playback,Microsoft Surface Go LTE,Pentium Gold 4415Y,HD 615,128GB,8GB,27Wh
7,Battery Life Movie Playback,Acer Nitro 5 2020,AMD Ryzen 5 4600H,Radeon Vega 6 + GTX 1650,256GB,8GB,51Wh
7,Battery Life Movie Playback,Acer Swift 3 SF314-42,Ryzen 7 4700U,Vega 7,512GB,8GB,48Wh
7,Battery Life Movie Playback,Acer Nitro 5 2019,AMD Ryzen 5 2500U,Radeon Vega 8 + RX 560X,256GB,8GB,47Wh
8,Battery Life Tesseract,Microsoft Surface Book 2 15,Core i7-8650U,HD 620 + GTX 1060,1024GB,16GB,85Wh
8,Battery Life Tesseract,MSI GT83VR Titan,Core i7-7920HQ,GTX 1080 SLI,1TB,64GB,75Wh
8,Battery Life Tesseract,MSI GE75 Raider,Core i9-9880H,UHD 630 + RTX 2080,1TB,32GB,65Wh
8,Battery Life Tesseract,HP Spectre Folio,Core i7-8500Y,UHD 615,256GB,16GB,55Wh
8,Battery Life Tesseract,Lenovo Yoga C930,Core i7-8550U,UHD 620,256GB,12GB,60Wh
8,Battery Life Tesseract,Microsoft Surface Laptop 2,Core i7-8650U,UHD 620,256GB,8GB,47Wh
8,Battery Life Tesseract,Dell XPS 13 (9300) FHD,Core i7-1065G7,HD 4000,256GB,16GB,52Wh
8,Battery Life Tesseract,Microsoft Surface Pro 6,Core i5-8250U,Intel UHD 620,256GB,8GB,48Wh
8,Battery Life Tesseract,Chuwi AeroBook,Intel Core m3-6Y30,Intel HD 515,256GB,8GB,38Wh
8,Battery Life Tesseract,Acer Predator Triton 500,Core i7-8750H,RTX 2080 Max-Q,1,32GB,84Wh
8,Battery Life Tesseract,Microsoft Surface Book 3 15,Core i7-1065G7,Iris Plus + GTX 1660 Ti,500GB,32GB,85Wh
8,Battery Life Tesseract,Lenovo ThinkPad A285,Ryzen 5 Pro 2500U,Vega 8,512,8GB,48Wh
8,Battery Life Tesseract,Huawei MateBook X Pro,Core i7-8550U,UHD630 + MX150,512GB,16GB,57Wh
8,Battery Life Tesseract,ASUS ZenBook 3 UX490UA,Core i7-8550U,HD620,512GB,16GB,46Wh
8,Battery Life Tesseract,MSI Prestige 14 Evo,Core i7-1185G7,Xe Graphics,512GB,16GB,52Wh
8,Battery Life Tesseract,Dell XPS 13 2-in-1 (7390),Core i7-1065G7,Iris Plus Graphics,512GB,16GB,50Wh
8,Battery Life Tesseract,Microsoft Surface Laptop 4 15 Ryzen 7,Ryzen 7 4980U,Vega 8,512GB,16GB,46Wh
8,Battery Life Tesseract,Dell Latitude 13 7390 2-in-1,Core i7-8650U,UHD 620,512GB,16GB,60Wh
8,Battery Life Tesseract,Microsoft Surface Pro (2017),Core i7-7660U,Intel Iris Plus 640,512GB,16GB,45Wh
8,Battery Life Tesseract,HP Envy 13,Core i7-8565U,MX250,512GB,16GB,52Wh
8,Battery Life Tesseract,Dell XPS 15 (9560),Core i7-7700HQ,HD 630 + GTX 1050,512GB,16GB,97Wh
8,Battery Life Tesseract,Razer Blade 15,Core i7-10750H,RTX 3070,512GB,16GB,65Wh
8,Battery Life Tesseract,Clevo P775TM1-G (Eurocom Sky X7C),Core i9-9900K,RTX 2080,512GB,64GB,80Wh
8,Battery Life Tesseract,MSI GT75 Titan,Core i9-8950HK,GTX 1080,512GB,32GB,90Wh
8,Battery Life Tesseract,Chuwi LapBook 12.3,Intel Celeron N3450,Intel HD 500,64GB,6GB,37Wh
8,Battery Life Tesseract,Chuwi LapBook 14.1,Intel Celeron N3450,Intel HD 500,64GB,4GB,45Wh
8,Battery Life Tesseract,Microsoft Surface Go LTE,Pentium Gold 4415Y,HD 615,128GB,8GB,27Wh
8,Battery Life Tesseract,Acer Nitro 5 2020,AMD Ryzen 5 4600H,Radeon Vega 6 + GTX 1650,256GB,8GB,51Wh
8,Battery Life Tesseract,Acer Swift 3 SF314-42,Ryzen 7 4700U,Vega 7,512GB,8GB,48Wh
8,Battery Life Tesseract,Acer Nitro 5 2019,AMD Ryzen 5 2500U,Radeon Vega 8 + RX 560X,256GB,8GB,47Wh
9,Bioshock Infinite - Enthusiast,MSI GX60,A10-4600M,HD 7970M Enduro,1TB,8GB,86Wh
9,Bioshock Infinite - Enthusiast,Microsoft Surface Book 2 15,Core i7-8650U,HD 620 + GTX 1060,1024GB,16GB,85Wh
9,Bioshock Infinite - Enthusiast,Clevo P177SM (Eurocom X5),Core i7-4930MX,GTX 780M,120GB,32GB,87Wh
9,Bioshock Infinite - Enthusiast,AMD Trinity Prototype,A10-4600M,HD 7660G,120GB,4GB,56Wh
9,Bioshock Infinite - Enthusiast,Sony VAIO Pro 13,Core i5-4200U,HD 4400,128GB,4GB,37Wh
9,Bioshock Infinite - Enthusiast,MSI GE40,Core i7-4702MQ,GTX 760M,128GB,8GB,65Wh
9,Bioshock Infinite - Enthusiast,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB,16GB,75Wh
9,Bioshock Infinite - Enthusiast,Lenovo Ideapad Y700,Core i7-6700HQ,GTX 960M,128GB,16GB,60Wh
9,Bioshock Infinite - Enthusiast,MSI GT70 GTX 880M Edition,Core i7-4800MQ,GTX 880M 8GB GDDR5 + HD 4600,1TB,12GB,87Wh
9,Bioshock Infinite - Enthusiast,MSI GE60 Apache Pro,Core i7-4700HQ,GTX 860M 2GB GDDR5 + HD 4600,1TB,8GB,49Wh
9,Bioshock Infinite - Enthusiast,Acer Aspire V7-482PG-9884,Core i7-4500U,GT 750M 4GB DDR3 + HD 4400,1TB,12GB,53Wh
9,Bioshock Infinite - Enthusiast,MSI GT83VR Titan,Core i7-7920HQ,GTX 1080 SLI,1TB,64GB,75Wh
9,Bioshock Infinite - Enthusiast,MSI GE75 Raider,Core i9-9880H,UHD 630 + RTX 2080,1TB,32GB,65Wh
9,Bioshock Infinite - Enthusiast,MSI GT80 Titan,Core i7-5700HQ,GTX 980M SLI,256GB,16GB,80Wh
9,Bioshock Infinite - Enthusiast,Clevo P870DM2 (Mythlogic Phobos 8716),Core i7-6700K,GTX 1080 8GB,256GB,16GB,82Wh
9,Bioshock Infinite - Enthusiast,ASUS GL502VS,Core i7-6700HQ,GTX 1070,256GB,16GB,62Wh
9,Bioshock Infinite - Enthusiast,Clevo P750ZM,Core i7-4790K,GTX 980M 8GB,256GB,16GB,82Wh
9,Bioshock Infinite - Enthusiast,ASUS G751JY,Core i7-4720HQ,GTX 980M,256GB,24GB,90Wh
9,Bioshock Infinite - Enthusiast,Razer Blade 14 (Early 2015),Core i7-4720HQ,GTX 970M,256GB,16GB,70Wh
9,Bioshock Infinite - Enthusiast,Alienware 17,Core i7-4800MQ,GTX 780M,256GB,16GB,87Wh
9,Bioshock Infinite - Enthusiast,Razer Blade 14 (Early 2014),Core i7-4702HQ,GTX 870M,256GB,8GB,70Wh
9,Bioshock Infinite - Enthusiast,iBuyPower M1771 (MSI GS70),Core i7-4700HQ,GTX 765M,256GB,16GB,64Wh
9,Bioshock Infinite - Enthusiast,Razer Blade 14,Core i7-4702HQ,GTX 765M,256GB,8GB,70Wh
9,Bioshock Infinite - Enthusiast,Lenovo Yoga 2 Pro,Core i5-4200U,HD4400,256GB,4GB,55Wh
9,Bioshock Infinite - Enthusiast,Dell XPS 12,Core i7-3517U,HD 4000,256GB,8GB,47Wh
9,Bioshock Infinite - Enthusiast,AMD Kabini (SSD),A4-5000M,8830M,256GB,4GB,48Wh
9,Bioshock Infinite - Enthusiast,MSI GS60 2PE Ghost Pro 3K,Core i7-4710HQ,GTX 870M 3GB GDDR5 + HD 4600,256GB,16GB,52Wh
9,Bioshock Infinite - Enthusiast,ASUS Zenbook UX51VZ,Core i7-3612QM,GT650M + HD4000,2x128GBGB,8GB,72Wh
9,Bioshock Infinite - Enthusiast,Acer Predator Triton 500,Core i7-8750H,RTX 2080 Max-Q,1,32GB,84Wh
9,Bioshock Infinite - Enthusiast,MSI GT70 Dragon,Core i7-4700MQ,GTX 780M,3x128GB,32GB,87Wh
9,Bioshock Infinite - Enthusiast,Clevo W740SU (AVADirect),Core i7-4750HQ,Iris Pro 5200,480GB,8GB,53Wh
9,Bioshock Infinite - Enthusiast,Acer Aspire R7-571-6858,Core i5-3337U,HD 4000,500GB,6GB,53Wh
9,Bioshock Infinite - Enthusiast,Microsoft Surface Book 3 15,Core i7-1065G7,Iris Plus + GTX 1660 Ti,500GB,32GB,85Wh
9,Bioshock Infinite - Enthusiast,Alienware 18,Core i7-4900MQ,GTX 780M SLI,500GB,32GB,87Wh
9,Bioshock Infinite - Enthusiast,Dell XPS 15 (9530),Core i7-4702HQ,GT 750M 4GB GDDR5 + HD 4600,512GB,16GB,91Wh
9,Bioshock Infinite - Enthusiast,Huawei MateBook X Pro,Core i7-8550U,UHD630 + MX150,512GB,16GB,57Wh
9,Bioshock Infinite - Enthusiast,Clevo P775TM1-G (Eurocom Sky X7C),Core i9-9900K,RTX 2080,512GB,64GB,80Wh
9,Bioshock Infinite - Enthusiast,Dell XPS 15 (9560),Core i7-7700HQ,HD 630 + GTX 1050,512GB,16GB,97Wh
9,Bioshock Infinite - Enthusiast,Clevo P157SM (Mythlogic Pollux 1613),Core i7-4900MQ,GTX 780M,512GB,8GB,77Wh
9,Bioshock Infinite - Enthusiast,Clevo P157SM (Mythlogic Pollux 1613),Core i7-4700MQ,GTX 780M,512GB,8GB,77Wh
9,Bioshock Infinite - Enthusiast,Dell XPS 15 (9550),Core i7-6700HQ,HD 530 + GTX 960M,512GB,16GB,84Wh
9,Bioshock Infinite - Enthusiast,Microsoft Surface Book Core i7,Core i7-6600U,HD 520 + GT 940M,512GB,16GB,70Wh
9,Bioshock Infinite - Enthusiast,MSI GT75 Titan,Core i9-8950HK,GTX 1080,512GB,32GB,90Wh
9,Bioshock Infinite - Enthusiast,MSI GT72 Dominator Pro,Core i7-4710HQ,GTX 980M 8GB GDDR5,512GB,32GB,87Wh
9,Bioshock Infinite - Enthusiast,CyberPower Fangbook,Core i7-3630QM,GTX 675MX,60GB,16GB,87Wh
9,Bioshock Infinite - Enthusiast,MSI GX60 (Richland),A10-5750M,HD 7970M Enduro,750GB,8GB,86Wh
9,Bioshock Infinite - Enthusiast,MSI GX60 (Richland IGP),A10-5750M,HD 8650G Enduro,750GB,8GB,86Wh
9,Bioshock Infinite - Enthusiast,Acer Nitro 5 2019,AMD Ryzen 5 2500U,Radeon Vega 8 + RX 560X,256GB,8GB,47Wh
9,Bioshock Infinite - Enthusiast,Microsoft Surface Studio,Core i7-6820HQ,GTX 980M,2TB,32GB,32Wh
9,Bioshock Infinite - Enthusiast,Alienware M17x R4 (7970M),Core i7-3720QM,HD 7970M Discrete,500GB,8GB,90Wh
